Acupoint_Code,Relation,Mesh_Term,Mesh_Id,NCT_freq,NCT_Ids
SP4,clinicaltrials,INTESTINAL DISEASES,D000007410,10,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT02509143, NCT06352164, NCT02388256, NCT06553053, NCT02559037, NCT04187820"
SP4,clinicaltrials,INTESTINAL NEOPLASMS,D000007414,2,"NCT02509143, NCT02388256"
SP4,clinicaltrials,JOINT DISEASES,D000007592,2,"NCT03366363, NCT03359603"
SP4,clinicaltrials,MENSTRUATION DISTURBANCES,D000008599,3,"NCT04178226, NCT04296422, NCT03881319"
SP4,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,2,"NCT03366363, NCT03359603"
SP4,clinicaltrials,NEOPLASMS,D000009369,4,"NCT02509143, NCT04318808, NCT02388256, NCT04360577"
SP4,clinicaltrials,NEOPLASMS BY SITE,D000009371,3,"NCT02509143, NCT02388256, NCT04360577"
SP4,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,3,"NCT03290976, NCT02275949, NCT04092764"
SP4,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,6,"NCT01913574, NCT04178226, NCT06375382, NCT02773472, NCT03881319, NCT06352164"
SP4,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,2,"NCT03290976, NCT04092764"
SP4,clinicaltrials,OSTEOARTHRITIS,D000010003,2,"NCT03366363, NCT03359603"
SP4,clinicaltrials,"OSTEOARTHRITIS, KNEE",D000020370,2,"NCT03366363, NCT03359603"
SP4,clinicaltrials,PAIN,D000010146,6,"NCT01913574, NCT04178226, NCT06375382, NCT02773472, NCT03881319, NCT06352164"
SP4,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,6,"NCT04178226, NCT04296422, NCT03881319, NCT02509143, NCT02275949, NCT06553053"
SP4,clinicaltrials,PELVIC PAIN,D000017699,2,"NCT04178226, NCT03881319"
SP4,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,2,"NCT03290976, NCT04092764"
SP4,clinicaltrials,PREMENSTRUAL SYNDROME,D000011293,2,"NCT04296422, NCT03881319"
SP4,clinicaltrials,RECTAL DISEASES,D000012002,2,"NCT02509143, NCT02388256"
SP4,clinicaltrials,RHEUMATIC DISEASES,D000012216,2,"NCT03366363, NCT03359603"
SP4,clinicaltrials,"SIGNS AND SYMPTOMS, DIGESTIVE",D000012817,7,"NCT01913574, NCT06375382, NCT02358486, NCT01921504, NCT02509143, NCT04318808, NCT06352164"
SP4,clinicaltrials,SYNDROME,D000013577,2,"NCT04296422, NCT03881319"
SP6,clinicaltrials,ABDOMINAL PAIN,D000015746,2,"NCT06375382, NCT06352164"
SP6,clinicaltrials,ACUTE PAIN,D000059787,2,"NCT02773472, NCT06411054"
SP6,clinicaltrials,ADENOMYOSIS,D000062788,2,"NCT06364592, NCT01259180"
SP6,clinicaltrials,ADNEXAL DISEASES,D000000291,5,"NCT03625531, NCT01573858, NCT04509817, NCT02653911, NCT06549647"
SP6,clinicaltrials,ALZHEIMER DISEASE,D000000544,3,"NCT05078944, NCT03810794, NCT06346275"
SP6,clinicaltrials,ANXIETY DISORDERS,D000001008,2,"NCT05676879, NCT06409715"
SP6,clinicaltrials,ARTHRITIS,D000001168,6,"NCT01569230, NCT03366363, NCT03274713, NCT03359603, NCT04521998, NCT06451783"
SP6,clinicaltrials,AUTOIMMUNE DISEASES,D000001327,2,"NCT05871658, NCT04521998"
SP6,clinicaltrials,BACK PAIN,D000001416,3,"NCT06342791, NCT04238117, NCT03802045"
SP6,clinicaltrials,BEHAVIORAL SYMPTOMS,D000001526,28,"NCT05399173, NCT05505526, NCT02423694, NCT02711527, NCT01634022, NCT05516680, NCT05144880, NCT03122080, NCT05818735, NCT01848158, NCT01633996, NCT05524519, NCT03328819, NCT05832619, NCT02472613, NCT01707706, NCT06443242, NCT02819336, NCT05605002, NCT03450902, NCT04299932, NCT05720637, NCT06107777, NCT05531071, NCT02644161, NCT03787654, NCT04531683, NCT01558154"
SP6,clinicaltrials,BELL PALSY,D000020330,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,BLOOD PROTEIN DISORDERS,D000001796,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,BODY WEIGHT,D000001835,8,"NCT05188365, NCT05347030, NCT02840916, NCT04957134, NCT02066090, NCT04943705, NCT03815253, NCT02516878"
SP6,clinicaltrials,BONE DISEASES,D000001847,4,"NCT01987622, NCT05730972, NCT05559619, NCT05823493"
SP6,clinicaltrials,BRAIN DISEASES,D000001927,14,"NCT05078944, NCT03810794, NCT02472613, NCT02592681, NCT06346275, NCT02967484, NCT04971603, NCT06401837, NCT05623137, NCT04305951, NCT02868671, NCT06390761, NCT02644161, NCT04542811"
SP6,clinicaltrials,BRAIN INFARCTION,D000020520,2,"NCT02967484, NCT06401837"
SP6,clinicaltrials,BRAIN ISCHEMIA,D000002545,2,"NCT02967484, NCT06401837"
SP6,clinicaltrials,BREAST CANCER LYMPHEDEMA,D000072656,2,"NCT03373474, NCT04158193"
SP6,clinicaltrials,BREAST DISEASES,D000001941,8,"NCT02457039, NCT03373474, NCT05904340, NCT02964286, NCT05510700, NCT05460819, NCT04144309, NCT04158193"
SP6,clinicaltrials,BREAST NEOPLASMS,D000001943,8,"NCT02457039, NCT03373474, NCT05904340, NCT02964286, NCT05510700, NCT05460819, NCT04144309, NCT04158193"
SP6,clinicaltrials,BRONCHIAL NEOPLASMS,D000001984,2,"NCT02663492, NCT06461338"
SP6,clinicaltrials,CANCER PAIN,D000072716,2,"NCT06188286, NCT05730972"
SP6,clinicaltrials,"CARCINOMA, BRONCHOGENIC",D000002283,2,"NCT02663492, NCT06461338"
SP6,clinicaltrials,"CARCINOMA, NON-SMALL-CELL LUNG",D000002289,2,"NCT02663492, NCT06461338"
SP6,clinicaltrials,CARDIOVASCULAR DISEASES,D000002318,12,"NCT05842265, NCT05822960, NCT04998565, NCT03249701, NCT04459416, NCT02472613, NCT02967484, NCT04971603, NCT06401837, NCT05623137, NCT06401278, NCT02644161"
SP6,clinicaltrials,CENTRAL NERVOUS SYSTEM DISEASES,D000002493,15,"NCT05078944, NCT03810794, NCT05262816, NCT02472613, NCT02592681, NCT06346275, NCT02967484, NCT04971603, NCT06401837, NCT05623137, NCT04305951, NCT02868671, NCT06390761, NCT02644161, NCT04542811"
SP6,clinicaltrials,CEREBRAL INFARCTION,D000002544,2,"NCT02967484, NCT06401837"
SP6,clinicaltrials,CEREBROVASCULAR DISORDERS,D000002561,6,"NCT02472613, NCT02967484, NCT04971603, NCT06401837, NCT05623137, NCT02644161"
SP6,clinicaltrials,CHEMICALLY-INDUCED DISORDERS,D000064419,5,"NCT04961294, NCT02457039, NCT04789772, NCT05798884, NCT04917185"
SP6,clinicaltrials,CHRONIC DISEASE,D000002908,8,"NCT02588274, NCT05890508, NCT03213938, NCT05075551, NCT05571007, NCT03641807, NCT05212688, NCT06042777"
SP6,clinicaltrials,COGNITION DISORDERS,D000003072,2,"NCT02457039, NCT03857269"
SP6,clinicaltrials,COGNITIVE DYSFUNCTION,D000060825,2,"NCT02457039, NCT03857269"
SP6,clinicaltrials,COLONIC DISEASES,D000003108,7,"NCT05947929, NCT05702255, NCT02509143, NCT05798884, NCT02388256, NCT06219707, NCT04387383"
SP6,clinicaltrials,"COLONIC DISEASES, FUNCTIONAL",D000003109,4,"NCT05947929, NCT05702255, NCT06219707, NCT04387383"
SP6,clinicaltrials,COLORECTAL NEOPLASMS,D000015179,4,"NCT03222557, NCT02509143, NCT05798884, NCT02388256"
SP6,clinicaltrials,CONSTIPATION,D000003248,2,"NCT06219707, NCT06390761"
SP6,clinicaltrials,CORONAVIRIDAE INFECTIONS,D000003333,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,CORONAVIRUS INFECTIONS,D000018352,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,COVID-19,D000086382,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,CRANIAL NERVE DISEASES,D000003389,5,"NCT06280794, NCT05871658, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,CROHN DISEASE,D000003424,8,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT06553053, NCT02559037, NCT04187820"
SP6,clinicaltrials,CYSTITIS,D000003556,2,"NCT05279963, NCT06232200"
SP6,clinicaltrials,"CYSTITIS, INTERSTITIAL",D000018856,2,"NCT05279963, NCT06232200"
SP6,clinicaltrials,CYSTS,D000003560,5,"NCT03625531, NCT01573858, NCT04509817, NCT02653911, NCT06549647"
SP6,clinicaltrials,DEMENTIA,D000003704,4,"NCT05078944, NCT03810794, NCT06346275, NCT04305951"
SP6,clinicaltrials,DEPRESSION,D000003863,18,"NCT02423694, NCT02711527, NCT01634022, NCT05516680, NCT05144880, NCT03122080, NCT05818735, NCT01633996, NCT05524519, NCT03328819, NCT05832619, NCT02472613, NCT01707706, NCT06443242, NCT05605002, NCT05720637, NCT02644161, NCT01558154"
SP6,clinicaltrials,DEPRESSIVE DISORDER,D000003866,14,"NCT02423694, NCT04998565, NCT05144880, NCT05818735, NCT05524519, NCT03328819, NCT05832619, NCT02472613, NCT01707706, NCT06443242, NCT05605002, NCT05720637, NCT02644161, NCT01558154"
SP6,clinicaltrials,"DEPRESSIVE DISORDER, MAJOR",D000003865,7,"NCT05144880, NCT05524519, NCT05832619, NCT01707706, NCT06443242, NCT05605002, NCT05720637"
SP6,clinicaltrials,DIABETES COMPLICATIONS,D000048909,5,"NCT02501772, NCT06074913, NCT05521737, NCT05863793, NCT06330233"
SP6,clinicaltrials,DIABETES MELLITUS,D000003920,7,"NCT05347030, NCT02501772, NCT06074913, NCT04076800, NCT05521737, NCT05863793, NCT06330233"
SP6,clinicaltrials,DIABETIC NEUROPATHIES,D000003929,4,"NCT06074913, NCT05521737, NCT05863793, NCT06330233"
SP6,clinicaltrials,DIGESTIVE SYSTEM DISEASES,D000004066,20,"NCT05947929, NCT04211129, NCT04198831, NCT06375382, NCT00464425, NCT03222557, NCT06364722, NCT05702255, NCT02509143, NCT02059603, NCT06352164, NCT05798884, NCT02388256, NCT06553053, NCT06219707, NCT02559037, NCT06328582, NCT04187820, NCT01422928, NCT04387383"
SP6,clinicaltrials,DIGESTIVE SYSTEM NEOPLASMS,D000004067,5,"NCT03222557, NCT02509143, NCT05798884, NCT02388256, NCT01422928"
SP6,clinicaltrials,DISEASE,D000004194,17,"NCT05947929, NCT03625531, NCT04296422, NCT01573858, NCT05702255, NCT05279963, NCT03881319, NCT04509817, NCT03213938, NCT04917185, NCT05283577, NCT05075551, NCT06219707, NCT03641807, NCT02653911, NCT04387383, NCT06549647"
SP6,clinicaltrials,DISEASE ATTRIBUTES,D000020969,11,"NCT02588274, NCT06544603, NCT05890508, NCT03213938, NCT05998421, NCT06553053, NCT05075551, NCT05571007, NCT03641807, NCT05212688, NCT06042777"
SP6,clinicaltrials,DNA VIRUS INFECTIONS,D000004266,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,DYSKINESIAS,D000020820,2,"NCT01848158, NCT06020963"
SP6,clinicaltrials,DYSMENORRHEA,D000004412,11,"NCT04178226, NCT05938660, NCT06364592, NCT03977519, NCT03881319, NCT06578013, NCT02783534, NCT04687852, NCT06316583, NCT04071028, NCT05815654"
SP6,clinicaltrials,DYSSOMNIAS,D000020920,18,"NCT01956760, NCT04405427, NCT04188340, NCT03122080, NCT06212934, NCT04872712, NCT02448602, NCT01707706, NCT06443242, NCT02594670, NCT05510700, NCT03386903, NCT06401837, NCT04144309, NCT05410288, NCT06499311, NCT01891097, NCT05830877"
SP6,clinicaltrials,ELIMINATION DISORDERS,D000019960,8,"NCT05399173, NCT05505526, NCT02819336, NCT03450902, NCT04299932, NCT05531071, NCT03787654, NCT04531683"
SP6,clinicaltrials,ENDOCRINE SYSTEM DISEASES,D000004700,13,"NCT03625531, NCT05347030, NCT01573858, NCT02501772, NCT04509817, NCT06510764, NCT06074913, NCT04076800, NCT05521737, NCT02653911, NCT05863793, NCT06549647, NCT06330233"
SP6,clinicaltrials,ENDOMETRIOSIS,D000004715,4,"NCT06537765, NCT01259180, NCT06438744, NCT03125304"
SP6,clinicaltrials,ENURESIS,D000004775,8,"NCT05399173, NCT05505526, NCT02819336, NCT03450902, NCT04299932, NCT05531071, NCT03787654, NCT04531683"
SP6,clinicaltrials,EYE DISEASES,D000005128,2,"NCT05552820, NCT05871658"
SP6,clinicaltrials,FACIAL NERVE DISEASES,D000005155,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,FACIAL PARALYSIS,D000005158,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,FATIGUE,D000005221,5,"NCT05842265, NCT06028685, NCT06401837, NCT05289154, NCT05571007"
SP6,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,38,"NCT06095882, NCT05399173, NCT06537765, NCT03625531, NCT02377765, NCT05505526, NCT06088394, NCT01573858, NCT05997992, NCT06364592, NCT02501772, NCT01259180, NCT03249701, NCT06354244, NCT06438744, NCT05279963, NCT05262816, NCT06020963, NCT06181019, NCT03125304, NCT04509817, NCT04931355, NCT03662906, NCT02320006, NCT02819336, NCT06232200, NCT05798403, NCT03450902, NCT04299932, NCT05571007, NCT03260907, NCT05531071, NCT05158361, NCT03787654, NCT02653911, NCT01422928, NCT04531683, NCT06549647"
SP6,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,41,"NCT06095882, NCT05399173, NCT06537765, NCT03625531, NCT02377765, NCT05505526, NCT06088394, NCT04998565, NCT01573858, NCT05997992, NCT06364592, NCT02501772, NCT01259180, NCT03249701, NCT06354244, NCT06438744, NCT05279963, NCT05262816, NCT06020963, NCT06181019, NCT03125304, NCT04509817, NCT04931355, NCT03662906, NCT02320006, NCT02819336, NCT06232200, NCT05998421, NCT05798403, NCT03450902, NCT04299932, NCT05571007, NCT03260907, NCT05531071, NCT00279071, NCT05158361, NCT03787654, NCT02653911, NCT01422928, NCT04531683, NCT06549647"
SP6,clinicaltrials,FIBROMYALGIA,D000005356,2,"NCT02583334, NCT06571110"
SP6,clinicaltrials,GASTROENTERITIS,D000005759,8,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT06553053, NCT02559037, NCT04187820"
SP6,clinicaltrials,GASTROINTESTINAL DISEASES,D000005767,20,"NCT05947929, NCT04211129, NCT04198831, NCT06375382, NCT00464425, NCT03222557, NCT06364722, NCT05702255, NCT02509143, NCT02059603, NCT06352164, NCT05798884, NCT02388256, NCT06553053, NCT06219707, NCT02559037, NCT06328582, NCT04187820, NCT01422928, NCT04387383"
SP6,clinicaltrials,GASTROINTESTINAL NEOPLASMS,D000005770,5,"NCT03222557, NCT02509143, NCT05798884, NCT02388256, NCT01422928"
SP6,clinicaltrials,"GENETIC DISEASES, INBORN",D000030342,2,"NCT05529836, NCT05045820"
SP6,clinicaltrials,GENITAL DISEASES,D000091662,25,"NCT06095882, NCT02624076, NCT02588274, NCT06537765, NCT03625531, NCT01573858, NCT06364592, NCT05585450, NCT01259180, NCT05069467, NCT06438744, NCT03125304, NCT04509817, NCT04931355, NCT01481090, NCT03213938, NCT04172649, NCT02320006, NCT04976751, NCT05075551, NCT03641807, NCT03981120, NCT02051036, NCT02653911, NCT06549647"
SP6,clinicaltrials,"GENITAL DISEASES, FEMALE",D000005831,13,"NCT06095882, NCT06537765, NCT03625531, NCT01573858, NCT06364592, NCT01259180, NCT06438744, NCT03125304, NCT04509817, NCT04931355, NCT02320006, NCT02653911, NCT06549647"
SP6,clinicaltrials,"GENITAL DISEASES, MALE",D000005832,9,"NCT02588274, NCT05585450, NCT05069467, NCT03213938, NCT04172649, NCT04976751, NCT05075551, NCT03641807, NCT02051036"
SP6,clinicaltrials,"GENITAL NEOPLASMS, MALE",D000005834,2,"NCT05069467, NCT04172649"
SP6,clinicaltrials,GLUCOSE METABOLISM DISORDERS,D000044882,3,"NCT05347030, NCT04076800, NCT06549647"
SP6,clinicaltrials,GONADAL DISORDERS,D000006058,6,"NCT03625531, NCT01573858, NCT04509817, NCT06510764, NCT02653911, NCT06549647"
SP6,clinicaltrials,HEADACHE DISORDERS,D000020773,2,"NCT02592681, NCT04542811"
SP6,clinicaltrials,"HEADACHE DISORDERS, PRIMARY",D000051270,2,"NCT02592681, NCT04542811"
SP6,clinicaltrials,HEMATOLOGIC DISEASES,D000006402,5,"NCT05842265, NCT04459416, NCT05730972, NCT06500715, NCT05045820"
SP6,clinicaltrials,HEMORRHAGIC DISORDERS,D000006474,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,HEMOSTATIC DISORDERS,D000020141,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,HERPESVIRIDAE INFECTIONS,D000006566,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,HOT FLASHES,D000019584,6,"NCT05069467, NCT05460819, NCT05922800, NCT05331209, NCT06499311, NCT04995107"
SP6,clinicaltrials,HYPERPLASIA,D000006965,2,"NCT05585450, NCT02051036"
SP6,clinicaltrials,ILEUS,D000045823,3,"NCT00464425, NCT03222557, NCT02059603"
SP6,clinicaltrials,IMMUNE SYSTEM DISEASES,D000007154,5,"NCT05842265, NCT04459416, NCT05871658, NCT05529836, NCT04521998"
SP6,clinicaltrials,IMMUNOPROLIFERATIVE DISORDERS,D000007160,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,INFARCTION,D000007238,2,"NCT02967484, NCT06401837"
SP6,clinicaltrials,INFECTIONS,D000007239,8,"NCT06280794, NCT05585346, NCT05846217, NCT06544603, NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,INFERTILITY,D000007246,6,"NCT02624076, NCT01573858, NCT04931355, NCT01481090, NCT02320006, NCT03981120"
SP6,clinicaltrials,"INFERTILITY, FEMALE",D000007247,2,"NCT04931355, NCT02320006"
SP6,clinicaltrials,INFLAMMATORY BOWEL DISEASES,D000015212,8,"NCT04211129, NCT04198831, NCT06375382, NCT06364722, NCT06352164, NCT06553053, NCT02559037, NCT04187820"
SP6,clinicaltrials,INTESTINAL DISEASES,D000007410,18,"NCT05947929, NCT04211129, NCT04198831, NCT06375382, NCT00464425, NCT03222557, NCT06364722, NCT05702255, NCT02509143, NCT02059603, NCT06352164, NCT05798884, NCT02388256, NCT06553053, NCT06219707, NCT02559037, NCT04187820, NCT04387383"
SP6,clinicaltrials,INTESTINAL NEOPLASMS,D000007414,4,"NCT03222557, NCT02509143, NCT05798884, NCT02388256"
SP6,clinicaltrials,INTESTINAL OBSTRUCTION,D000007415,3,"NCT00464425, NCT03222557, NCT02059603"
SP6,clinicaltrials,IRRITABLE BOWEL SYNDROME,D000043183,4,"NCT05947929, NCT05702255, NCT06219707, NCT04387383"
SP6,clinicaltrials,ISCHEMIA,D000007511,2,"NCT02967484, NCT06401837"
SP6,clinicaltrials,JOINT DISEASES,D000007592,6,"NCT01569230, NCT03366363, NCT03274713, NCT03359603, NCT04521998, NCT06451783"
SP6,clinicaltrials,KIDNEY DISEASES,D000007674,2,"NCT02501772, NCT05571007"
SP6,clinicaltrials,LOW BACK PAIN,D000017116,3,"NCT06342791, NCT04238117, NCT03802045"
SP6,clinicaltrials,LOWER URINARY TRACT SYMPTOMS,D000059411,18,"NCT05399173, NCT02377765, NCT05505526, NCT06088394, NCT05997992, NCT05585450, NCT06020963, NCT06181019, NCT02819336, NCT05798403, NCT03450902, NCT04299932, NCT03260907, NCT05531071, NCT05158361, NCT03787654, NCT02051036, NCT04531683"
SP6,clinicaltrials,LUNG DISEASES,D000008171,8,"NCT02663492, NCT05730972, NCT05890508, NCT06461338, NCT05019079, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,LUNG NEOPLASMS,D000008175,3,"NCT02663492, NCT05730972, NCT06461338"
SP6,clinicaltrials,LYMPHATIC DISEASES,D000008206,3,"NCT03373474, NCT04459416, NCT04158193"
SP6,clinicaltrials,LYMPHEDEMA,D000008209,2,"NCT03373474, NCT04158193"
SP6,clinicaltrials,LYMPHOPROLIFERATIVE DISORDERS,D000008232,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,MALE UROGENITAL DISEASES,D000052801,34,"NCT05399173, NCT02588274, NCT02377765, NCT05505526, NCT06088394, NCT05997992, NCT05585450, NCT02501772, NCT05069467, NCT03249701, NCT06354244, NCT05279963, NCT05262816, NCT06020963, NCT06181019, NCT03213938, NCT03662906, NCT04172649, NCT02819336, NCT06232200, NCT05798403, NCT03450902, NCT04299932, NCT04976751, NCT05075551, NCT05571007, NCT03260907, NCT03641807, NCT05531071, NCT05158361, NCT03787654, NCT02051036, NCT01422928, NCT04531683"
SP6,clinicaltrials,MASTODYNIA,D000059373,2,"NCT05548374, NCT05408377"
SP6,clinicaltrials,MENSTRUATION DISTURBANCES,D000008599,14,"NCT04178226, NCT05938660, NCT04296422, NCT06364592, NCT03977519, NCT03881319, NCT06578013, NCT04509817, NCT02783534, NCT02592681, NCT04687852, NCT06316583, NCT04071028, NCT05815654"
SP6,clinicaltrials,MENTAL DISORDERS,D000001523,53,"NCT01956760, NCT05399173, NCT05505526, NCT04405427, NCT04961294, NCT02423694, NCT05078944, NCT03810794, NCT04998565, NCT02457039, NCT04188340, NCT03249701, NCT05144880, NCT03122080, NCT05818735, NCT06212934, NCT05524519, NCT04872712, NCT04789772, NCT03857269, NCT03328819, NCT05832619, NCT02472613, NCT02448602, NCT03213938, NCT01707706, NCT06346275, NCT06443242, NCT02594670, NCT05510700, NCT02819336, NCT03386903, NCT05676879, NCT05605002, NCT03450902, NCT06409715, NCT04299932, NCT06401837, NCT05720637, NCT04917185, NCT01060553, NCT04305951, NCT03641807, NCT04144309, NCT05531071, NCT05410288, NCT02644161, NCT03787654, NCT06499311, NCT01891097, NCT04531683, NCT05830877, NCT01558154"
SP6,clinicaltrials,METABOLIC DISEASES,D000008659,5,"NCT05347030, NCT02269046, NCT04076800, NCT05559619, NCT06549647"
SP6,clinicaltrials,MIGRAINE DISORDERS,D000008881,2,"NCT02592681, NCT04542811"
SP6,clinicaltrials,MOOD DISORDERS,D000019964,14,"NCT02423694, NCT04998565, NCT05144880, NCT05818735, NCT05524519, NCT03328819, NCT05832619, NCT02472613, NCT01707706, NCT06443242, NCT05605002, NCT05720637, NCT02644161, NCT01558154"
SP6,clinicaltrials,MOUTH DISEASES,D000009059,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,MULTIPLE MYELOMA,D000009101,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,MUSCULAR DISEASES,D000009135,3,"NCT02583334, NCT06571110, NCT06316583"
SP6,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,13,"NCT01569230, NCT01987622, NCT03366363, NCT05730972, NCT03274713, NCT02583334, NCT06571110, NCT03359603, NCT04521998, NCT05559619, NCT05823493, NCT06316583, NCT06451783"
SP6,clinicaltrials,MYOFASCIAL PAIN SYNDROMES,D000009209,3,"NCT02583334, NCT06571110, NCT06316583"
SP6,clinicaltrials,NAUSEA,D000009325,2,"NCT03249701, NCT02509143"
SP6,clinicaltrials,NECROSIS,D000009336,2,"NCT02967484, NCT06401837"
SP6,clinicaltrials,NEOPLASMS,D000009369,29,"NCT06095882, NCT03625531, NCT05842265, NCT06590766, NCT02457039, NCT03222557, NCT01573858, NCT03373474, NCT02663492, NCT05069467, NCT05904340, NCT02964286, NCT04459416, NCT05730972, NCT04509817, NCT02509143, NCT06461338, NCT04398875, NCT04172649, NCT05510700, NCT05460819, NCT05798884, NCT02388256, NCT06500715, NCT04144309, NCT02653911, NCT01422928, NCT04158193, NCT06549647"
SP6,clinicaltrials,NEOPLASMS BY HISTOLOGIC TYPE,D000009370,3,"NCT05842265, NCT04459416, NCT06500715"
SP6,clinicaltrials,NEOPLASMS BY SITE,D000009371,19,"NCT06095882, NCT02457039, NCT03222557, NCT03373474, NCT02663492, NCT05069467, NCT05904340, NCT02964286, NCT05730972, NCT02509143, NCT06461338, NCT04172649, NCT05510700, NCT05460819, NCT05798884, NCT02388256, NCT04144309, NCT01422928, NCT04158193"
SP6,clinicaltrials,"NEOPLASMS, PLASMA CELL",D000054219,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,56,"NCT05188365, NCT01956760, NCT03290976, NCT06280794, NCT02744274, NCT04405427, NCT05078944, NCT03810794, NCT03582423, NCT04188340, NCT05904340, NCT03249701, NCT03122080, NCT05262816, NCT05871658, NCT01848158, NCT06020963, NCT06212934, NCT03489681, NCT04872712, NCT05585346, NCT05921019, NCT05846217, NCT02583334, NCT02472613, NCT06544603, NCT02448602, NCT02592681, NCT06571110, NCT01707706, NCT06346275, NCT06443242, NCT02594670, NCT05510700, NCT06074913, NCT03386903, NCT02967484, NCT05798884, NCT04971603, NCT06401837, NCT05623137, NCT04305951, NCT04144309, NCT05410288, NCT02868671, NCT06390761, NCT05521737, NCT02644161, NCT04542811, NCT06499311, NCT01891097, NCT05863793, NCT05764447, NCT06054087, NCT05830877, NCT06330233"
SP6,clinicaltrials,NEURALGIA,D000009437,3,"NCT03489681, NCT05521737, NCT06054087"
SP6,clinicaltrials,NEUROBEHAVIORAL MANIFESTATIONS,D000019954,2,"NCT03249701, NCT01848158"
SP6,clinicaltrials,NEUROCOGNITIVE DISORDERS,D000019965,7,"NCT05078944, NCT03810794, NCT02457039, NCT03249701, NCT03857269, NCT06346275, NCT04305951"
SP6,clinicaltrials,NEURODEGENERATIVE DISEASES,D000019636,4,"NCT05078944, NCT03810794, NCT06346275, NCT06390761"
SP6,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,47,"NCT05188365, NCT06280794, NCT06342791, NCT02588274, NCT05548374, NCT04178226, NCT05938660, NCT06375382, NCT06188286, NCT06364592, NCT01259180, NCT06517069, NCT03249701, NCT04553562, NCT05262816, NCT01848158, NCT06020963, NCT03977519, NCT03489681, NCT05730972, NCT05585346, NCT02773472, NCT03881319, NCT06578013, NCT05223517, NCT02783534, NCT05846217, NCT03328819, NCT04238117, NCT06544603, NCT06002464, NCT03213938, NCT05676879, NCT06352164, NCT04687852, NCT04976751, NCT06411054, NCT05075551, NCT03641807, NCT05521737, NCT06316583, NCT05408377, NCT04071028, NCT04436445, NCT03802045, NCT06054087, NCT05815654"
SP6,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,14,"NCT03290976, NCT02744274, NCT03582423, NCT05904340, NCT03489681, NCT05921019, NCT02583334, NCT06571110, NCT06074913, NCT05521737, NCT05863793, NCT05764447, NCT06054087, NCT06330233"
SP6,clinicaltrials,NIDOVIRALES INFECTIONS,D000030341,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,NUTRITION DISORDERS,D000009748,6,"NCT05188365, NCT05347030, NCT04957134, NCT02066090, NCT04943705, NCT03815253"
SP6,clinicaltrials,OBESITY,D000009765,5,"NCT05188365, NCT04957134, NCT02066090, NCT04943705, NCT03815253"
SP6,clinicaltrials,"OBESITY, ABDOMINAL",D000056128,2,"NCT04957134, NCT03815253"
SP6,clinicaltrials,OSTEOARTHRITIS,D000010003,5,"NCT01569230, NCT03366363, NCT03274713, NCT03359603, NCT06451783"
SP6,clinicaltrials,"OSTEOARTHRITIS, KNEE",D000020370,5,"NCT01569230, NCT03366363, NCT03274713, NCT03359603, NCT06451783"
